M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle
3426,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3438,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3444,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3446,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3449,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3456,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3469,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3470,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3478,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3479,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3496,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3497,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3510,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3515,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3520,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3525,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3553,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3558,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3561,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3589,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3592,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3600,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3611,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3612,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3630,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3635,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3642,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3643,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3672,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3680,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3689,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3691,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3693,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3701,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3704,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3711,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3715,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3718,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3724,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3737,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3740,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3741,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3742,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3762,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3766,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3767,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3768,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3770,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3774,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3777,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3781,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3807,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3808,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3810,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3816,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3818,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3848,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3849,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3853,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3863,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3882,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3897,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3904,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3908,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3928,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3935,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3938,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3945,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3955,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3965,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3966,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3967,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3968,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3988,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3990,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
3999,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
4000,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
4014,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
4017,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
4019,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
4031,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
4047,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
4054,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
4061,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
4070,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
4087,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
4096,896,7168,False,torch.bfloat16,torch.bfloat16,False,False
67268,1024,1536,False,torch.bfloat16,torch.bfloat16,False,False
67268,1024,4096,False,torch.bfloat16,torch.bfloat16,False,False
8,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
16,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
24,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
32,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
40,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
48,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
56,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
64,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
72,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
80,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
88,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
96,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
104,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
112,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
120,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
128,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
130,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
132,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
136,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
164,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
165,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
166,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
179,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
181,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
185,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
202,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
208,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
216,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
217,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
220,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
223,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
233,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
236,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
245,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
248,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
249,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
257,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
262,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
263,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
266,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
273,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
276,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
277,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
286,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
326,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
333,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
347,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
348,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
349,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
350,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
353,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
357,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
362,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
365,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
369,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
372,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
378,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
382,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
391,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
394,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
396,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
397,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
408,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
424,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
426,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
428,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
433,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
438,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
444,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
448,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
450,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
453,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
461,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
468,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
469,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
471,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
473,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
487,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
488,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
489,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
498,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
499,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
509,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
513,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
519,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
522,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
530,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
545,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
546,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
547,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
554,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
562,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
569,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
575,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
578,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
579,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
584,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
586,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
605,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
607,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
617,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
621,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
626,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
631,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
633,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
635,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
637,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
643,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
644,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
647,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
649,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
662,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
666,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
679,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
687,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
694,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
712,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
722,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
723,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
727,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
732,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
733,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
734,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
735,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
736,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
738,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
746,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
754,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
765,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
766,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
768,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
772,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
775,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
777,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
779,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
786,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
793,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
794,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
798,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
827,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
828,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
833,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
835,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
836,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
837,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
842,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
843,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
853,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
862,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
863,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
869,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
872,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
873,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
885,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
893,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
897,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
907,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
908,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
909,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
912,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
921,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
922,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
933,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
934,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
937,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
939,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
942,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
948,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
950,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
953,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
957,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
962,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
965,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
968,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
969,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
971,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
972,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
977,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
978,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
980,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
986,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
996,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
997,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1008,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1020,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1022,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1023,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1025,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1026,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1029,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1052,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1053,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1059,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1060,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1069,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1073,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1076,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1081,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1082,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1083,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1084,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1085,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1086,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1089,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
1097,1536,128,False,torch.bfloat16,torch.bfloat16,False,False
